employee_id,name,age,gender,department,job_role,salary,monthly_income,years_at_company,education,marital_status,work_life_balance,job_satisfaction,performance_rating,overtime,distance_from_home,attrition
EMP2134,Employee_1135,55,Female,IT,Systems Analyst,149028,12419,13,Bachelor's Degree,Married,4,2,3,No,7.1,0
EMP2135,Employee_1136,23,Male,Research & Development,Laboratory Technician,62724,5227,4,Associate Degree,Divorced,3,4,3,No,16.9,0
EMP2136,Employee_1137,43,Female,IT,Manager,161388,13449,5,High School,Single,2,3,4,Yes,7.8,1
EMP2137,Employee_1138,34,Male,IT,Developer,104088,8674,9,Master's Degree,Married,3,3,2,Yes,15.2,1
EMP2138,Employee_1139,22,Female,Sales,Manager,121572,10131,0,Associate Degree,Single,3,1,3,No,21.2,1
EMP2139,Employee_1140,42,Male,Human Resources,HR Manager,152412,12701,11,Bachelor's Degree,Single,3,1,2,No,28.2,1
EMP2140,Employee_1141,33,Female,IT,Systems Analyst,130248,10854,14,Master's Degree,Divorced,3,1,3,No,14.7,0
EMP2141,Employee_1142,27,Female,IT,Manager,148572,12381,5,Bachelor's Degree,Single,4,2,4,Yes,24.7,1
EMP2142,Employee_1143,48,Female,IT,Manager,194760,16230,13,Bachelor's Degree,Married,4,1,3,No,6.4,0
EMP2143,Employee_1144,20,Female,Finance,Financial Analyst,80340,6695,2,Associate Degree,Single,2,2,3,No,4.7,1
EMP2144,Employee_1145,59,Male,Research & Development,Research Scientist,183204,15267,22,Master's Degree,Single,2,3,3,No,6.8,0
EMP2145,Employee_1146,55,Male,Research & Development,Laboratory Technician,154524,12877,23,Bachelor's Degree,Divorced,1,3,4,No,8.4,0
EMP2146,Employee_1147,41,Female,Research & Development,Manager,186660,15555,12,Bachelor's Degree,Married,3,2,4,No,2.9,0
EMP2147,Employee_1148,25,Female,Finance,Financial Analyst,84888,7074,5,Bachelor's Degree,Married,2,3,3,Yes,2.1,1
EMP2148,Employee_1149,53,Female,IT,Systems Analyst,154812,12901,14,Bachelor's Degree,Married,3,3,3,Yes,5.6,0
EMP2149,Employee_1150,21,Male,IT,Systems Analyst,77844,6487,2,Master's Degree,Single,3,4,3,No,5.0,0
EMP2150,Employee_1151,40,Male,IT,Developer,123396,10283,14,Associate Degree,Married,1,2,1,No,5.2,0
EMP2151,Employee_1152,33,Female,Human Resources,HR Specialist,88656,7388,6,Associate Degree,Married,2,3,4,No,26.3,0
EMP2152,Employee_1153,46,Female,IT,Systems Analyst,143016,11918,12,Associate Degree,Single,4,3,4,No,3.3,0
EMP2153,Employee_1154,52,Male,Research & Development,Manager,213468,17789,20,High School,Married,3,3,3,No,10.7,1
EMP2154,Employee_1155,31,Female,Research & Development,Manager,141984,11832,4,PhD,Married,3,3,4,Yes,16.1,0
EMP2155,Employee_1156,41,Male,IT,Systems Analyst,146184,12182,18,High School,Married,4,2,3,Yes,25.4,1
EMP2156,Employee_1157,27,Female,IT,Systems Analyst,84528,7044,2,Bachelor's Degree,Married,1,3,3,Yes,8.8,1
EMP2157,Employee_1158,31,Female,Human Resources,Manager,153984,12832,7,High School,Single,3,3,3,No,23.9,0
EMP2158,Employee_1159,20,Male,IT,Systems Analyst,74256,6188,2,Associate Degree,Married,4,1,3,No,1.6,1
EMP2159,Employee_1160,57,Female,IT,Systems Analyst,117072,9756,2,Bachelor's Degree,Married,1,3,2,No,18.6,1
EMP2160,Employee_1161,57,Male,Sales,Sales Executive,115320,9610,0,Bachelor's Degree,Single,1,3,2,Yes,1.8,1
EMP2161,Employee_1162,57,Female,Human Resources,HR Specialist,113856,9488,4,Bachelor's Degree,Married,1,2,3,No,10.6,0
EMP2162,Employee_1163,36,Female,Research & Development,Research Scientist,151572,12631,18,Bachelor's Degree,Divorced,4,4,3,No,14.7,0
EMP2163,Employee_1164,51,Female,Human Resources,HR Manager,187188,15599,16,Master's Degree,Single,2,1,3,No,19.3,1
EMP2164,Employee_1165,43,Male,IT,Systems Analyst,130188,10849,12,Bachelor's Degree,Divorced,4,3,3,Yes,9.2,0
EMP2165,Employee_1166,59,Female,Finance,Financial Analyst,142104,11842,8,Bachelor's Degree,Married,2,3,3,No,27.0,0
EMP2166,Employee_1167,42,Male,IT,Developer,116412,9701,10,Bachelor's Degree,Single,2,3,3,Yes,18.5,1
EMP2167,Employee_1168,30,Male,IT,Manager,141240,11770,4,Associate Degree,Single,2,4,3,Yes,15.9,1
EMP2168,Employee_1169,23,Female,Sales,Sales Representative,48384,4032,1,Bachelor's Degree,Single,2,2,2,No,4.4,1
EMP2169,Employee_1170,37,Female,Sales,Sales Representative,112824,9402,15,Bachelor's Degree,Married,2,1,3,No,20.1,1
EMP2170,Employee_1171,28,Male,Research & Development,Manager,128328,10694,1,Master's Degree,Married,1,1,3,Yes,26.0,1
EMP2171,Employee_1172,21,Male,Sales,Sales Executive,76512,6376,3,High School,Divorced,4,3,4,Yes,23.5,1
EMP2172,Employee_1173,44,Female,Research & Development,Manager,175008,14584,7,High School,Divorced,3,3,3,No,26.4,0
EMP2173,Employee_1174,39,Male,Sales,Manager,149988,12499,2,Associate Degree,Single,2,3,3,No,3.6,0
EMP2174,Employee_1175,36,Female,Research & Development,Laboratory Technician,81276,6773,3,Master's Degree,Married,1,3,4,No,8.7,0
EMP2175,Employee_1176,38,Female,Sales,Sales Executive,119976,9998,10,Associate Degree,Married,3,4,3,No,15.2,0
EMP2176,Employee_1177,38,Male,Finance,Manager,201732,16811,20,Bachelor's Degree,Married,4,4,4,Yes,21.4,1
EMP2177,Employee_1178,59,Female,Research & Development,Laboratory Technician,116160,9680,8,Master's Degree,Single,3,1,3,Yes,23.0,1
EMP2178,Employee_1179,54,Male,Research & Development,Manager,181644,15137,7,Bachelor's Degree,Married,4,2,2,No,9.4,0
EMP2179,Employee_1180,30,Female,IT,Manager,148560,12380,6,Bachelor's Degree,Divorced,3,2,3,No,2.8,0
EMP2180,Employee_1181,20,Male,Sales,Manager,122772,10231,1,Bachelor's Degree,Married,3,3,3,No,17.5,0
EMP2181,Employee_1182,34,Male,Research & Development,Manager,179760,14980,14,Bachelor's Degree,Divorced,3,4,4,Yes,7.3,0
EMP2182,Employee_1183,46,Male,IT,Manager,189780,15815,12,High School,Married,2,2,3,Yes,20.0,1
EMP2183,Employee_1184,28,Female,IT,Systems Analyst,92904,7742,3,Bachelor's Degree,Married,3,1,4,No,28.1,1
EMP2184,Employee_1185,55,Male,Sales,Sales Representative,149544,12462,22,Master's Degree,Divorced,2,1,3,Yes,5.4,1
EMP2185,Employee_1186,33,Male,Sales,Manager,168708,14059,13,High School,Married,3,4,3,No,6.5,0
EMP2186,Employee_1187,53,Female,IT,Manager,204948,17079,14,Bachelor's Degree,Single,3,1,4,No,8.9,0
EMP2187,Employee_1188,38,Male,Sales,Sales Representative,111084,9257,14,Bachelor's Degree,Divorced,4,4,3,No,14.4,0
EMP2188,Employee_1189,56,Male,IT,Manager,188784,15732,10,Bachelor's Degree,Divorced,3,2,3,No,14.2,0
EMP2189,Employee_1190,43,Female,Human Resources,HR Specialist,88800,7400,2,Master's Degree,Divorced,1,4,3,Yes,9.8,1
EMP2190,Employee_1191,43,Female,IT,Developer,91284,7607,0,Bachelor's Degree,Single,2,2,3,No,27.1,1
EMP2191,Employee_1192,47,Female,Finance,Financial Analyst,171048,14254,22,Bachelor's Degree,Married,1,3,4,Yes,13.9,1
EMP2192,Employee_1193,28,Male,IT,Developer,89076,7423,6,Bachelor's Degree,Married,3,1,2,No,23.3,1
EMP2193,Employee_1194,58,Female,IT,Manager,210396,17533,15,Bachelor's Degree,Married,4,3,4,No,13.5,0
EMP2194,Employee_1195,56,Male,Sales,Sales Representative,128352,10696,14,Bachelor's Degree,Divorced,4,3,3,Yes,26.7,1
EMP2195,Employee_1196,24,Male,Research & Development,Laboratory Technician,53496,4458,0,High School,Married,2,4,3,Yes,8.1,1
EMP2196,Employee_1197,41,Female,IT,Systems Analyst,108708,9059,2,PhD,Divorced,2,4,3,No,16.2,0
EMP2197,Employee_1198,51,Female,Research & Development,Research Scientist,128028,10669,4,Bachelor's Degree,Single,2,2,3,Yes,21.8,1
EMP2198,Employee_1199,38,Male,Finance,Accountant,88560,7380,3,Bachelor's Degree,Married,4,3,1,No,11.0,0
EMP2199,Employee_1200,27,Male,Research & Development,Manager,156708,13059,8,Bachelor's Degree,Divorced,3,1,4,Yes,25.4,1
EMP2200,Employee_1201,22,Female,Finance,Financial Analyst,81288,6774,3,Bachelor's Degree,Divorced,2,3,3,Yes,26.4,1
EMP2201,Employee_1202,30,Male,IT,Systems Analyst,83136,6928,0,Bachelor's Degree,Married,3,2,3,No,19.5,1
EMP2202,Employee_1203,26,Female,Sales,Manager,136668,11389,4,Master's Degree,Married,3,2,4,No,20.7,0
EMP2203,Employee_1204,31,Female,Sales,Manager,146028,12169,5,Bachelor's Degree,Married,3,4,3,No,12.6,0
EMP2204,Employee_1205,53,Female,Finance,Accountant,97788,8149,0,Master's Degree,Divorced,4,3,3,No,6.3,0
EMP2205,Employee_1206,51,Male,Sales,Sales Representative,122088,10174,13,Associate Degree,Single,3,4,4,No,14.4,0
EMP2206,Employee_1207,23,Male,Sales,Manager,136812,11401,3,Master's Degree,Divorced,4,3,2,No,28.1,0
EMP2207,Employee_1208,28,Male,Sales,Manager,141804,11817,5,Bachelor's Degree,Single,1,3,3,No,29.0,1
EMP2208,Employee_1209,46,Female,Sales,Sales Executive,99468,8289,2,Bachelor's Degree,Married,3,4,3,No,11.0,0
EMP2209,Employee_1210,59,Male,Finance,Manager,237216,19768,23,Master's Degree,Single,2,2,3,No,21.1,1
EMP2210,Employee_1211,36,Female,Sales,Sales Representative,86856,7238,9,Associate Degree,Single,3,3,3,No,28.6,0
EMP2211,Employee_1212,28,Female,Finance,Accountant,96516,8043,10,Master's Degree,Married,4,4,3,Yes,20.9,1
EMP2212,Employee_1213,25,Female,Sales,Sales Representative,53868,4489,2,Associate Degree,Married,2,4,3,No,12.3,0
EMP2213,Employee_1214,21,Female,Sales,Sales Representative,50124,4177,1,Master's Degree,Married,2,4,3,Yes,21.8,1
EMP2214,Employee_1215,21,Male,Research & Development,Manager,123876,10323,2,Associate Degree,Divorced,3,1,3,No,6.6,0
EMP2215,Employee_1216,31,Female,Sales,Sales Executive,80616,6718,0,Bachelor's Degree,Married,4,3,4,Yes,12.3,1
EMP2216,Employee_1217,30,Female,IT,Developer,99252,8271,10,Bachelor's Degree,Married,1,3,3,No,6.5,0
EMP2217,Employee_1218,27,Male,IT,Manager,132852,11071,1,Associate Degree,Married,3,2,3,Yes,29.1,1
EMP2218,Employee_1219,51,Male,Sales,Sales Executive,134700,11225,12,Associate Degree,Single,4,2,4,No,20.0,0
EMP2219,Employee_1220,59,Female,Sales,Manager,206784,17232,14,Associate Degree,Single,3,4,3,Yes,5.6,0
EMP2220,Employee_1221,46,Female,Sales,Sales Representative,116016,9668,15,PhD,Married,3,2,4,No,21.7,0
EMP2221,Employee_1222,44,Female,Finance,Financial Analyst,153516,12793,17,Bachelor's Degree,Divorced,2,3,3,No,29.1,0
EMP2222,Employee_1223,29,Male,Sales,Sales Executive,105408,8784,11,Master's Degree,Single,4,2,3,No,19.3,1
EMP2223,Employee_1224,42,Male,Research & Development,Laboratory Technician,144924,12077,23,Master's Degree,Divorced,3,4,4,No,17.2,0
EMP2224,Employee_1225,30,Male,Sales,Sales Representative,60720,5060,2,PhD,Single,4,4,3,No,7.4,0
EMP2225,Employee_1226,39,Female,Human Resources,HR Specialist,124524,10377,16,Bachelor's Degree,Married,3,4,3,No,14.1,0
EMP2226,Employee_1227,50,Female,Research & Development,Manager,198180,16515,16,Bachelor's Degree,Married,3,3,4,Yes,19.8,0
EMP2227,Employee_1228,40,Male,Human Resources,HR Specialist,111624,9302,13,Bachelor's Degree,Divorced,3,2,3,No,13.1,0
EMP2228,Employee_1229,37,Male,Sales,Manager,158808,13234,7,Bachelor's Degree,Single,4,1,2,Yes,16.3,1
EMP2229,Employee_1230,29,Female,Sales,Sales Executive,80700,6725,3,Bachelor's Degree,Married,1,3,4,No,3.1,0
EMP2230,Employee_1231,51,Male,Sales,Manager,196908,16409,15,High School,Married,4,3,3,No,10.6,0
EMP2231,Employee_1232,55,Male,Research & Development,Research Scientist,120756,10063,3,Bachelor's Degree,Single,4,1,3,No,9.0,0
EMP2232,Employee_1233,53,Female,Sales,Sales Executive,178668,14889,24,Bachelor's Degree,Single,4,4,3,No,15.9,0
EMP2233,Employee_1234,29,Female,Sales,Sales Executive,99060,8255,8,Associate Degree,Single,3,4,4,No,27.4,0
EMP2234,Employee_1235,38,Female,IT,Developer,128964,10747,15,Bachelor's Degree,Married,1,4,3,Yes,11.0,1
EMP2235,Employee_1236,55,Female,Sales,Sales Executive,121548,10129,5,Bachelor's Degree,Single,3,4,3,No,21.8,0
EMP2236,Employee_1237,34,Male,Finance,Manager,139440,11620,2,Bachelor's Degree,Single,4,3,3,No,10.6,0
EMP2237,Employee_1238,45,Female,IT,Systems Analyst,173760,14480,24,Bachelor's Degree,Married,4,2,3,Yes,22.5,1
EMP2238,Employee_1239,28,Female,Sales,Sales Executive,76956,6413,0,Master's Degree,Married,3,2,4,No,14.9,0
EMP2239,Employee_1240,31,Female,Sales,Sales Executive,111756,9313,12,Associate Degree,Married,3,3,3,No,27.7,0
EMP2240,Employee_1241,24,Male,Research & Development,Manager,136788,11399,3,Associate Degree,Single,3,4,4,No,1.9,0
EMP2241,Employee_1242,48,Male,IT,Developer,131256,10938,14,Bachelor's Degree,Single,4,2,3,No,8.9,1
EMP2242,Employee_1243,23,Female,Sales,Manager,128376,10698,0,Master's Degree,Married,3,2,1,No,26.5,0
EMP2243,Employee_1244,40,Male,Sales,Manager,153804,12817,5,Bachelor's Degree,Single,4,1,3,No,26.2,1
EMP2244,Employee_1245,22,Male,IT,Manager,133584,11132,4,Bachelor's Degree,Single,1,3,3,Yes,8.0,1
EMP2245,Employee_1246,26,Female,Human Resources,HR Manager,121824,10152,6,High School,Married,4,2,2,Yes,7.5,1
EMP2246,Employee_1247,27,Female,IT,Systems Analyst,89580,7465,2,Master's Degree,Married,3,2,3,No,18.3,1
EMP2247,Employee_1248,43,Male,Research & Development,Manager,209232,17436,21,PhD,Divorced,3,2,4,Yes,14.5,1
EMP2248,Employee_1249,47,Male,Finance,Accountant,148428,12369,16,Associate Degree,Married,4,2,3,Yes,27.2,1
EMP2249,Employee_1250,28,Female,IT,Systems Analyst,85968,7164,0,Bachelor's Degree,Single,3,2,3,No,19.6,0
EMP2250,Employee_1251,33,Female,IT,Developer,116400,9700,14,Bachelor's Degree,Single,3,4,4,Yes,8.9,0
EMP2251,Employee_1252,46,Female,Finance,Accountant,168108,14009,25,Bachelor's Degree,Divorced,4,4,3,No,4.3,0
EMP2252,Employee_1253,33,Male,Research & Development,Research Scientist,130824,10902,14,Bachelor's Degree,Married,2,2,3,No,10.1,1
EMP2253,Employee_1254,23,Male,IT,Manager,121644,10137,1,Bachelor's Degree,Married,3,2,2,No,21.7,0
EMP2254,Employee_1255,47,Male,IT,Manager,206868,17239,17,Associate Degree,Married,1,4,3,No,7.2,0
EMP2255,Employee_1256,44,Male,IT,Systems Analyst,127464,10622,7,Master's Degree,Divorced,2,3,3,No,19.5,0
EMP2256,Employee_1257,40,Male,Research & Development,Manager,195636,16303,16,High School,Single,4,3,2,No,2.7,0
EMP2257,Employee_1258,39,Male,Research & Development,Laboratory Technician,101280,8440,11,Bachelor's Degree,Married,4,2,4,Yes,2.4,1
EMP2258,Employee_1259,39,Male,Research & Development,Research Scientist,124800,10400,8,PhD,Divorced,3,4,3,No,24.0,0
EMP2259,Employee_1260,33,Male,IT,Developer,101760,8480,10,Master's Degree,Single,2,3,3,Yes,8.9,0
EMP2260,Employee_1261,53,Male,Sales,Manager,176700,14725,4,Master's Degree,Married,3,3,3,No,25.1,0
EMP2261,Employee_1262,47,Female,Human Resources,Manager,187800,15650,10,High School,Single,3,3,3,No,22.8,0
EMP2262,Employee_1263,40,Female,Sales,Sales Executive,126072,10506,13,Bachelor's Degree,Married,3,4,4,No,22.5,0
EMP2263,Employee_1264,23,Male,Finance,Financial Analyst,78792,6566,3,Bachelor's Degree,Married,4,3,3,No,7.3,0
EMP2264,Employee_1265,24,Male,Sales,Sales Representative,49368,4114,1,Bachelor's Degree,Single,2,3,1,No,3.0,1
EMP2265,Employee_1266,23,Male,Sales,Manager,122280,10190,0,Bachelor's Degree,Single,2,4,3,Yes,22.6,1
EMP2266,Employee_1267,31,Male,Human Resources,HR Specialist,63780,5315,0,Bachelor's Degree,Single,3,2,1,No,27.5,1
EMP2267,Employee_1268,59,Female,IT,Systems Analyst,175104,14592,20,Associate Degree,Married,2,3,3,No,25.2,0
EMP2268,Employee_1269,32,Female,Finance,Financial Analyst,120888,10074,11,Bachelor's Degree,Divorced,4,2,1,No,27.9,0
EMP2269,Employee_1270,20,Female,Finance,Financial Analyst,67992,5666,1,Associate Degree,Divorced,3,3,3,Yes,23.7,1
EMP2270,Employee_1271,52,Female,IT,Manager,186192,15516,8,Master's Degree,Married,3,3,4,No,21.5,0
EMP2271,Employee_1272,31,Female,IT,Developer,89664,7472,4,Master's Degree,Married,2,2,3,No,5.2,0
EMP2272,Employee_1273,41,Male,Research & Development,Laboratory Technician,85512,7126,6,Associate Degree,Married,2,3,3,Yes,28.0,1
EMP2273,Employee_1274,26,Male,IT,Manager,135864,11322,2,Bachelor's Degree,Single,3,3,3,No,5.4,0
EMP2274,Employee_1275,49,Male,IT,Systems Analyst,152796,12733,15,Bachelor's Degree,Single,1,4,4,Yes,14.4,1
EMP2275,Employee_1276,35,Male,IT,Systems Analyst,134448,11204,13,Bachelor's Degree,Single,1,4,3,No,17.8,0
EMP2276,Employee_1277,29,Female,IT,Developer,98436,8203,9,Bachelor's Degree,Married,4,3,1,Yes,15.5,1
EMP2277,Employee_1278,39,Female,Research & Development,Research Scientist,141312,11776,14,Bachelor's Degree,Married,3,3,4,No,22.8,0
EMP2278,Employee_1279,29,Female,Sales,Sales Representative,62688,5224,2,High School,Married,2,4,3,No,22.3,1
EMP2279,Employee_1280,21,Female,IT,Manager,125616,10468,3,Master's Degree,Divorced,3,2,3,No,20.9,0
EMP2280,Employee_1281,50,Male,Research & Development,Research Scientist,151212,12601,14,High School,Single,3,4,4,No,21.0,0
EMP2281,Employee_1282,42,Female,IT,Manager,217560,18130,24,Master's Degree,Married,3,3,3,Yes,19.5,1
EMP2282,Employee_1283,28,Male,Research & Development,Manager,124152,10346,0,Bachelor's Degree,Divorced,3,3,3,No,4.8,0
EMP2283,Employee_1284,28,Female,Research & Development,Research Scientist,102468,8539,6,Associate Degree,Single,2,3,1,No,16.5,0
EMP2284,Employee_1285,20,Male,Finance,Accountant,66048,5504,1,Bachelor's Degree,Divorced,3,4,3,No,12.4,0
EMP2285,Employee_1286,23,Male,Sales,Sales Representative,47496,3958,1,Master's Degree,Divorced,2,2,3,Yes,24.1,0
EMP2286,Employee_1287,33,Male,Research & Development,Manager,140148,11679,2,High School,Married,3,1,1,No,20.1,1
EMP2287,Employee_1288,25,Male,IT,Developer,82908,6909,4,Bachelor's Degree,Single,3,1,2,Yes,14.2,1
EMP2288,Employee_1289,21,Male,Research & Development,Manager,128772,10731,1,Associate Degree,Single,1,1,1,No,14.4,1
EMP2289,Employee_1290,50,Male,Sales,Sales Executive,152448,12704,17,Bachelor's Degree,Married,3,4,3,No,17.5,0
EMP2290,Employee_1291,47,Female,Research & Development,Research Scientist,131436,10953,10,Bachelor's Degree,Divorced,3,3,4,No,10.8,0
EMP2291,Employee_1292,56,Male,Sales,Sales Representative,133404,11117,18,High School,Married,3,3,4,No,25.2,0
EMP2292,Employee_1293,58,Male,IT,Manager,170400,14200,0,Associate Degree,Divorced,3,2,3,No,7.9,0
EMP2293,Employee_1294,48,Male,IT,Systems Analyst,178440,14870,24,Bachelor's Degree,Married,1,3,3,No,21.2,0
EMP2294,Employee_1295,28,Female,Sales,Manager,165048,13754,10,Bachelor's Degree,Married,1,4,3,Yes,9.8,1
EMP2295,Employee_1296,25,Female,Research & Development,Research Scientist,101664,8472,7,Bachelor's Degree,Married,3,3,2,Yes,27.2,1
EMP2296,Employee_1297,43,Female,Sales,Manager,200208,16684,18,Bachelor's Degree,Married,2,1,3,No,4.5,0
EMP2297,Employee_1298,41,Male,IT,Manager,205572,17131,20,Master's Degree,Married,1,3,3,No,24.0,0
EMP2298,Employee_1299,53,Male,Finance,Financial Analyst,144972,12081,13,High School,Married,3,3,3,Yes,27.7,1
EMP2299,Employee_1300,29,Female,Sales,Sales Representative,68892,5741,4,Bachelor's Degree,Married,3,2,3,No,8.5,0
EMP2300,Employee_1301,59,Male,Human Resources,Manager,239088,19924,25,Bachelor's Degree,Married,3,3,3,Yes,7.4,0
EMP2301,Employee_1302,22,Female,IT,Manager,116520,9710,0,Associate Degree,Married,2,1,2,No,9.5,1
EMP2302,Employee_1303,24,Male,Finance,Accountant,71256,5938,0,High School,Married,2,2,3,No,21.8,1
EMP2303,Employee_1304,48,Female,Finance,Manager,190632,15886,14,Bachelor's Degree,Single,2,4,3,No,21.9,0
EMP2304,Employee_1305,50,Male,IT,Manager,181092,15091,7,Master's Degree,Single,2,1,3,No,11.6,1
EMP2305,Employee_1306,25,Female,Human Resources,Manager,151020,12585,7,High School,Married,1,1,3,Yes,26.7,1
EMP2306,Employee_1307,52,Female,Research & Development,Laboratory Technician,143364,11947,18,Bachelor's Degree,Married,4,3,2,No,7.0,0
EMP2307,Employee_1308,43,Female,IT,Systems Analyst,155160,12930,19,Associate Degree,Married,3,4,4,Yes,14.1,0
EMP2308,Employee_1309,46,Male,Sales,Sales Executive,159648,13304,22,Master's Degree,Married,2,1,3,Yes,9.7,1
EMP2309,Employee_1310,21,Female,IT,Manager,121764,10147,1,Master's Degree,Single,3,1,2,No,25.7,1
EMP2310,Employee_1311,59,Female,Research & Development,Laboratory Technician,107532,8961,6,Associate Degree,Single,4,4,3,Yes,2.3,1
EMP2311,Employee_1312,45,Female,IT,Developer,128016,10668,12,Associate Degree,Divorced,2,3,2,Yes,7.5,0
EMP2312,Employee_1313,32,Male,IT,Developer,93708,7809,6,Associate Degree,Married,3,3,3,No,17.3,0
EMP2313,Employee_1314,49,Female,Sales,Sales Representative,127380,10615,17,High School,Single,2,2,4,Yes,8.7,1
EMP2314,Employee_1315,47,Male,IT,Developer,109140,9095,5,Bachelor's Degree,Divorced,2,3,3,Yes,10.5,0
EMP2315,Employee_1316,55,Female,Research & Development,Research Scientist,147684,12307,9,High School,Married,2,1,3,No,2.2,1
EMP2316,Employee_1317,28,Male,IT,Developer,70044,5837,1,Bachelor's Degree,Single,3,2,2,No,26.5,1
EMP2317,Employee_1318,25,Female,Research & Development,Research Scientist,97308,8109,6,Master's Degree,Single,2,2,4,Yes,6.0,1
EMP2318,Employee_1319,21,Female,Sales,Manager,122748,10229,1,High School,Married,3,3,3,Yes,17.6,1
EMP2319,Employee_1320,41,Female,IT,Manager,175860,14655,9,Bachelor's Degree,Married,2,4,2,No,25.8,0
EMP2320,Employee_1321,42,Male,Sales,Sales Representative,86364,7197,6,Bachelor's Degree,Divorced,3,3,3,No,10.3,0
EMP2321,Employee_1322,51,Male,Finance,Manager,170808,14234,3,Bachelor's Degree,Married,1,3,4,Yes,1.1,1
EMP2322,Employee_1323,50,Male,Research & Development,Manager,190248,15854,13,Bachelor's Degree,Married,3,3,3,No,20.5,0
EMP2323,Employee_1324,32,Male,Sales,Sales Representative,79284,6607,8,Associate Degree,Divorced,2,3,3,No,19.9,0
EMP2324,Employee_1325,58,Female,Sales,Manager,212292,17691,17,Bachelor's Degree,Married,4,1,1,No,17.9,0
EMP2325,Employee_1326,58,Female,IT,Manager,168600,14050,3,Bachelor's Degree,Single,4,2,2,No,29.9,0
EMP2326,Employee_1327,44,Male,Sales,Sales Executive,112164,9347,7,High School,Married,3,1,2,No,4.5,0
EMP2327,Employee_1328,31,Female,IT,Systems Analyst,118908,9909,10,Associate Degree,Married,1,2,3,Yes,26.4,1
EMP2328,Employee_1329,31,Female,Research & Development,Manager,139752,11646,4,Master's Degree,Single,3,3,4,No,5.2,0
EMP2329,Employee_1330,30,Female,Sales,Manager,146520,12210,3,PhD,Divorced,2,3,3,No,16.3,0
EMP2330,Employee_1331,49,Female,Finance,Manager,161604,13467,3,Bachelor's Degree,Divorced,3,3,3,Yes,17.3,0
EMP2331,Employee_1332,36,Male,Research & Development,Manager,151272,12606,5,PhD,Married,3,3,3,Yes,27.3,1
EMP2332,Employee_1333,53,Male,Research & Development,Research Scientist,189300,15775,25,Master's Degree,Married,3,3,4,No,7.0,0
EMP2333,Employee_1334,53,Male,IT,Systems Analyst,188496,15708,25,Bachelor's Degree,Married,4,3,4,No,23.8,0
EMP2334,Employee_1335,56,Female,Sales,Sales Executive,124860,10405,5,Associate Degree,Married,3,3,3,No,13.5,0
EMP2335,Employee_1336,30,Male,Sales,Sales Representative,71628,5969,7,Associate Degree,Married,2,2,4,No,16.6,0
EMP2336,Employee_1337,42,Female,IT,Systems Analyst,149496,12458,18,Bachelor's Degree,Married,2,2,3,No,27.4,0
EMP2337,Employee_1338,29,Male,IT,Systems Analyst,92760,7730,4,Bachelor's Degree,Divorced,3,4,3,No,29.7,0
EMP2338,Employee_1339,30,Male,IT,Developer,94476,7873,9,Associate Degree,Divorced,3,2,3,Yes,18.7,1
EMP2339,Employee_1340,27,Male,Human Resources,HR Manager,126492,10541,8,Bachelor's Degree,Married,2,3,3,No,24.3,0
EMP2340,Employee_1341,33,Female,Research & Development,Laboratory Technician,76032,6336,5,Bachelor's Degree,Single,3,2,3,No,2.1,0
EMP2341,Employee_1342,55,Female,Research & Development,Research Scientist,119568,9964,0,PhD,Divorced,3,3,3,No,6.8,0
EMP2342,Employee_1343,47,Male,IT,Developer,100872,8406,3,High School,Married,1,1,3,No,29.9,1
EMP2343,Employee_1344,51,Female,Sales,Manager,215640,17970,20,Bachelor's Degree,Married,2,4,3,No,2.8,0
EMP2344,Employee_1345,57,Female,Sales,Sales Representative,124548,10379,12,Associate Degree,Single,3,3,3,No,18.9,0
EMP2345,Employee_1346,53,Male,Sales,Sales Representative,124248,10354,14,High School,Single,2,2,3,No,24.6,1
EMP2346,Employee_1347,28,Female,Sales,Manager,151500,12625,6,Bachelor's Degree,Married,2,2,3,No,5.7,0
EMP2347,Employee_1348,42,Male,IT,Systems Analyst,157308,13109,20,High School,Divorced,1,3,4,Yes,10.3,1
EMP2348,Employee_1349,55,Female,IT,Manager,187536,15628,10,Master's Degree,Married,2,4,3,No,1.2,0
EMP2349,Employee_1350,24,Male,Research & Development,Research Scientist,98256,8188,5,Bachelor's Degree,Married,2,3,4,No,1.3,0
EMP2350,Employee_1351,29,Male,Sales,Manager,127848,10654,0,Bachelor's Degree,Married,3,4,3,No,13.6,0
EMP2351,Employee_1352,26,Female,Sales,Sales Representative,53340,4445,1,Master's Degree,Single,2,3,1,No,12.0,1
EMP2352,Employee_1353,45,Male,IT,Developer,124908,10409,10,High School,Married,1,4,3,No,15.0,0
EMP2353,Employee_1354,21,Female,Sales,Manager,126516,10543,1,Bachelor's Degree,Single,2,3,3,No,8.3,0
EMP2354,Employee_1355,49,Male,Sales,Sales Representative,128712,10726,19,Bachelor's Degree,Divorced,4,2,3,No,1.3,0
EMP2355,Employee_1356,36,Female,IT,Systems Analyst,117108,9759,10,Associate Degree,Single,4,3,3,No,11.8,0
EMP2356,Employee_1357,50,Male,Finance,Manager,159096,13258,3,Associate Degree,Single,3,3,3,Yes,20.8,1
EMP2357,Employee_1358,28,Male,Human Resources,HR Manager,117012,9751,5,Bachelor's Degree,Single,3,3,3,No,21.4,0
